N,P,K,pH,Rain,Temp,Humid,Crop,Fertilizer,Fertilizer_class
30,55,20,7.5,700.0,30.0,81.6163644860562,Groundnut,Chilated Micronutrient,11
96,54,22,6.960358276,83.20711308,25.70196694,61.33450447,Maize,Urea,2
95,12,51,6.681606702,44.22066914,25.76484262,84.1726996,Watermelon,Magnesium Sulphate,5
125,45,70,7.0,900.0,30.0,67.11277286087739,Cotton,13:32:26 NPK,18
100,40,40,6.0,800.0,15.0,43.82005605216857,Wheat,19:19:19 NPK,6
145,65,60,6.0,600.0,25.0,54.356434372611304,Maize,Urea,2
135,80,125,7.0,900.0,20.0,47.30466063325744,Sugarcane,DAP,0
70,40,50,7.0,800.0,25.0,58.34061980710996,Jowar,SSP,1
95,39,29,7.13411409,148.9812525,27.35152643,55.99375012,Coffee,Urea,2
53,67,17,7.296972161,61.46892873,31.77681682,69.01852894,Blackgram,SSP,1
150,65,150,6.5,1000.0,30.0,53.7534779668879,Sugarcane,Urea,2
75,55,60,7.0,500.0,15.0,70.63238090350303,Wheat,19:19:19 NPK,6
40,21,8,7.418761774,102.1906333,34.90665289,92.87820148,Orange,10:26:26 NPK,4
20,55,35,7.5,600.0,30.0,50.52635763109844,Groundnut,Chilated Micronutrient,11
120,65,50,7.0,1000.0,35.0,27.99603279858976,Cotton,Magnesium Sulphate,5
130,75,130,6.0,1000.0,25.0,80.69128914283633,Sugarcane,Urea,2
130,60,130,7.0,900.0,30.0,59.62924799990847,Sugarcane,MOP,3
130,45,60,6.0,1000.0,35.0,48.382948822619056,Cotton,Magnesium Sulphate,5
125,80,50,7.5,600.0,25.0,66.91731073352082,Maize,MOP,3
115,40,50,7.0,900.0,20.0,57.23102375285233,Wheat,Urea,2
135,60,50,7.0,800.0,25.0,75.29804654999383,Cotton,Magnesium Sulphate,5
81,34,30,6.647765997,135.0119649,25.17787724,62.26244581,Coffee,20:20:20 NPK,15
145,60,130,7.0,900.0,30.0,43.98912458636796,Sugarcane,MOP,3
40,64,47,6.893509446,71.73759526,32.50037548,93.47888842,Papaya,Urea,2
40,60,65,6.5,900.0,30.0,70.82108273169293,Ginger,DAP,0
50,40,30,7.0,900.0,35.0,21.401204179106458,Jowar,Urea,2
89,41,38,6.344751947,199.8362913,23.12844351,74.68322732,Jute,Urea,2
41,78,21,6.581313137,70.88787207,25.19857725,60.37332688,Blackgram,Urea,2
50,30,15,6.5,700.0,25.0,48.294358370088666,Gram,18:46:00 NPK,13
30,45,25,6.5,800.0,30.0,73.66737762057198,Gram,DAP,0
95,45,140,6.0,700.0,25.0,68.44505054457176,Grapes,Ferrous Sulphate,8
45,50,70,6.5,900.0,30.0,77.87666639613893,Ginger,Urea,2
140,65,40,6.0,600.0,20.0,52.179579351464,Maize,SSP,1
20,30,40,6.5,1700.0,30.0,55.19978584421284,Turmeric,Ferrous Sulphate,8
110,55,50,6.0,800.0,25.0,76.366811642754,Cotton,DAP,0
140,80,60,6.0,600.0,25.0,46.25725635678862,Maize,Urea,2
120,24,47,6.260838965,58.54876687,26.98603693,89.4138489,Watermelon,Magnesium Sulphate,5
50,60,75,5.5,900.0,20.0,77.56192162864957,Ginger,Ammonium Sulphate,14
40,22,29,5.735364307,174.6256481,27.55821802,99.98187601,Coconut,Urea,2
65,40,55,7.5,900.0,30.0,82.51087700307508,Jowar,10:26:26 NPK,4
47,46,52,6.502289473,206.3999208,23.19451074,91.40301608,Papaya,Urea,2
115,40,55,7.5,900.0,25.0,52.41290334022797,Wheat,Urea,2
21,78,19,6.92009048,69.85112265,27.16159076,66.76017239,Blackgram,SSP,1
27,71,23,7.10959773,150.8712202,23.45379018,46.48714759,PigeonPeas,SSP,1
120,80,65,8.5,500.0,30.0,71.46128245765252,Cotton,12:32:16 NPK,7
145,60,80,6.5,700.0,20.0,48.881961620427646,Sugarcane,DAP,0
110,50,40,6.5,1000.0,25.0,61.09565127382269,Wheat,19:19:19 NPK,6
120,65,40,6.5,500.0,20.0,43.07256183880573,Maize,SSP,1
70,40,40,6.0,500.0,15.0,53.83603924910858,Wheat,19:19:19 NPK,6
9,16,36,5.893332378,106.977723,23.77989026,92.93386903,Pomegranate,Urea,2
125,85,135,6.5,900.0,20.0,82.23671023917782,Sugarcane,MOP,3
105,50,40,6.5,1000.0,25.0,74.31293423626374,Wheat,19:19:19 NPK,6
150,90,125,7.0,900.0,20.0,80.09241157233076,Sugarcane,MOP,3
115,60,55,7.5,800.0,25.0,68.73707760069865,Cotton,DAP,0
150,75,75,8.0,1000.0,35.0,25.3614638719149,Sugarcane,Urea,2
105,55,45,7.0,800.0,25.0,76.18814094723757,Wheat,Urea,2
150,65,130,7.0,1400.0,20.0,59.465530715237364,Sugarcane,MOP,3
145,70,150,6.5,1300.0,35.0,51.761975496112385,Sugarcane,DAP,0
45,30,25,6.0,400.0,20.0,43.87587261055305,Soybean,20:20:20 NPK,15
100,75,55,7.5,800.0,25.0,75.48394698810517,Cotton,12:32:16 NPK,7
105,40,60,6.0,700.0,25.0,50.36762894526993,Wheat,Urea,2
45,20,25,5.5,400.0,20.0,77.70908943276206,Tur,MOP,3
83,11,53,6.163921248,21.9653077,29.54097171,92.91778307,Muskmelon,Urea,2
52,58,16,7.167435834,71.36947525,30.64095781,61.14508627,Blackgram,SSP,1
30,44,16,6.442335593,50.91511275,29.73013036,82.89166381,MungBean,Chilated Micronutrient,11
105,60,50,7.5,900.0,15.0,72.97629404119834,Wheat,Urea,2
107,34,32,6.78006386,177.7745075,26.77463708,66.4132686,Coffee,SSP,1
4,41,20,6.647965508,37.44800463,28.14720892,83.8001509,MungBean,Chilated Micronutrient,11
75,35,30,7.0,500.0,25.0,65.00061846903833,Urad,SSP,1
30,20,20,5.5,1000.0,30.0,51.971072010078686,Rice,Urea,2
140,65,150,6.5,1000.0,30.0,65.1818815302241,Sugarcane,Urea,2
30,30,25,6.0,800.0,25.0,55.348786411340065,Urad,SSP,1
120,60,80,6.5,1200.0,20.0,46.2354515808716,Sugarcane,MOP,3
18,12,35,6.338720873,131.3387935,26.13958446,96.38580769,Coconut,Urea,2
90,55,55,7.0,700.0,25.0,64.4453328839276,Wheat,19:19:19 NPK,6
85,55,50,7.5,1500.0,35.0,32.247791823103015,Rice,Urea,2
125,90,130,6.0,1000.0,35.0,46.93827847940726,Sugarcane,Urea,2
9,13,0,6.715267006425881,819.1890095280302,34.0,65.0,Sugarcane,20-20,10
60,35,25,7.0,700.0,25.0,62.37531314269489,Jowar,10:26:26 NPK,4
130,70,50,6.5,500.0,30.0,79.54725069251535,Maize,MOP,3
83,45,21,5.716222912,79.7532896,18.83344471,58.75082029,Maize,Urea,2
120,60,145,7.0,1000.0,35.0,45.60559732636443,Sugarcane,MOP,3
60,30,20,6.0,300.0,20.0,64.84499330477703,Soybean,Urea,2
27,80,15,5.788386951,86.21917578,19.07096165,21.21092266,KidneyBeans,Urea,2
125,60,70,6.5,1100.0,30.0,61.75035250185164,Sugarcane,MOP,3
145,65,65,7.0,1100.0,25.0,46.94315562203505,Sugarcane,Urea,2
110,50,60,7.0,1000.0,35.0,53.05219963403041,Cotton,DAP,0
50,30,20,6.5,600.0,35.0,59.34648546741413,Jowar,10:26:26 NPK,4
0,21,32,6.430139436,92.19721736,35.89855625,54.25964196,Mango,Urea,2
22,18,31,5.956027059,90.38503469,30.7645515,47.93791463,Mango,SSP,1
140,40,17,6.006085786,77.55176318,22.72767171,77.07598065,Cotton,Urea,2
135,90,135,6.5,900.0,30.0,79.74208535822106,Sugarcane,DAP,0
20,35,30,6.0,800.0,30.0,45.72216035059722,Groundnut,SSP,1
80,40,125,6.5,800.0,30.0,64.41345936022554,Grapes,10:10:10 NPK,9
140,85,125,7.0,900.0,30.0,54.990234876860654,Sugarcane,Urea,2
130,70,85,6.5,700.0,25.0,42.63901240212144,Sugarcane,Urea,2
140,75,140,6.5,1000.0,30.0,61.96056538387495,Sugarcane,MOP,3
100,70,80,7.5,500.0,20.0,44.264319537712126,Cotton,12:32:16 NPK,7
8,28,37,6.082571701,108.3121789,23.88404783,86.20613842,Pomegranate,14-35-14,17
140,65,60,7.0,1000.0,25.0,79.82794758968174,Sugarcane,MOP,3
150,60,60,6.0,1000.0,35.0,39.07479689194302,Cotton,13:32:26 NPK,18
105,45,60,6.0,800.0,15.0,54.96123143243095,Wheat,Urea,2
120,60,40,6.5,800.0,15.0,52.43283334214286,Wheat,19:19:19 NPK,6
120,75,80,8.0,1200.0,20.0,70.31336383194888,Sugarcane,DAP,0
99,19,33,6.273741983,130.6377143,27.5364547,55.51673151,Coffee,SSP,1
30,20,35,6.0,1000.0,30.0,56.413291060621695,Rice,50:26:26 NPK,16
135,80,120,7.5,1200.0,30.0,62.87523398107179,Sugarcane,DAP,0
26,52,23,4.931890506,52.92929636,29.98835437,49.60384796,MothBeans,SSP,1
65,55,60,6.0,800.0,25.0,57.99042542355711,Jowar,Urea,2
100,45,50,6.5,1000.0,25.0,57.32086728966435,Wheat,19:19:19 NPK,6
95,40,50,7.0,1400.0,30.0,78.15316508410127,Rice,Urea,2
60,50,45,7.0,800.0,25.0,81.2286944006685,Jowar,Urea,2
25,40,35,6.5,600.0,30.0,50.55440425243908,Groundnut,SSP,1
100,55,50,6.0,800.0,40.0,42.287366091883655,Rice,Urea,2
80,60,60,6.0,800.0,25.0,57.06064243676164,Jowar,10:26:26 NPK,4
30,7,15,7.825531916,115.7659902,33.23453301,91.06053924,Orange,MOP,3
25,30,25,6.0,800.0,25.0,64.6528809020816,Urad,SSP,1
18,5,11,6.251586885,102.4550786,20.87947369,90.93756231,Orange,Urea,2
140,60,55,5.5,600.0,20.0,66.19705148738963,Maize,MOP,3
29,72,24,6.962386495,162.5931264,23.17409556,36.67847052,PigeonPeas,SSP,1
95,45,125,6.5,800.0,25.0,77.72362768000777,Grapes,Ferrous Sulphate,8
35,66,47,6.953439161,48.83810592,31.7018373,91.66232213,Papaya,Urea,2
35,142,203,5.895319002,123.6495149,21.17089176,90.23730166,Apple,Urea,2
145,70,50,7.0,700.0,30.0,82.42779879648828,Maize,Urea,2
80,50,40,6.5,700.0,25.0,64.73615599702822,Wheat,Urea,2
107,12,46,6.559763394,27.56918621,29.57240298,93.61870344,Muskmelon,Magnesium Sulphate,5
125,40,55,7.5,900.0,30.0,65.75695485581423,Cotton,Magnesium Sulphate,5
55,30,20,6.0,600.0,25.0,59.885792799274455,Tur,Urea,2
95,60,60,7.5,800.0,15.0,43.20241686643233,Wheat,Urea,2
67,43,38,7.299304715,195.8645552,25.21622704,70.88259632,Jute,19:19:19 NPK,6
45,55,70,6.5,1000.0,35.0,22.78418600177453,Ginger,Ammonium Sulphate,14
60,55,40,7.02777956,151.4935635,24.9949957,88.95692783,Jute,Urea,2
145,75,75,8.0,1000.0,35.0,39.683398063197544,Sugarcane,Urea,2
95,45,60,6.0,500.0,15.0,61.08638995889015,Wheat,19:19:19 NPK,6
60,45,45,6.5,900.0,30.0,51.03696944324015,Jowar,10:26:26 NPK,4
37,65,16,5.683548308,63.59276673,22.8352024,18.97267518,KidneyBeans,MOP,3
106,21,52,6.286515359,23.0362503,28.89578588,94.78993038,Muskmelon,Magnesium Sulphate,5
65,40,50,7.5,600.0,20.0,82.19264154829122,Wheat,19:19:19 NPK,6
110,7,45,6.189213927,48.32428609,26.63838589,84.69546874,Watermelon,Magnesium Sulphate,5
150,70,60,6.5,500.0,20.0,47.222503113850905,Maize,Urea,2
100,55,120,6.5,800.0,25.0,56.09644721619392,Grapes,Hydrated Lime,20
19,26,29,5.67154928,166.5712879,26.93141945,98.80313612,Coconut,Chilated Micronutrient,11
112,39,29,6.726528895,147.8035305,26.12492233,63.37479229,Coffee,Urea,2
125,40,65,6.5,800.0,25.0,66.98487179951586,Cotton,13:32:26 NPK,18
110,50,55,7.5,1100.0,30.0,67.91742642813352,Rice,50:26:26 NPK,16
80,40,55,7.5,500.0,15.0,53.0026398417434,Wheat,Urea,2
130,65,50,7.0,500.0,20.0,52.6616643616064,Maize,SSP,1
30,20,20,6.0,500.0,25.0,73.7343267725644,Tur,Urea,2
24,56,85,6.545888558,80.6405403,18.19903647,17.41333199,ChickPea,Ammonium Sulphate,14
65,30,30,6.5,400.0,25.0,80.88995353294285,Urad,DAP,0
120,50,40,6.5,900.0,20.0,73.64017046301646,Wheat,Urea,2
135,80,100,6.5,700.0,25.0,46.96136541486929,Sugarcane,DAP,0
80,60,50,7.5,600.0,30.0,58.50891050222525,Wheat,Urea,2
115,80,65,6.5,1000.0,35.0,24.143438513314962,Cotton,Magnesium Sulphate,5
40,45,25,6.5,800.0,20.0,45.77213906822426,Gram,DAP,0
120,75,60,6.0,700.0,25.0,79.52864558382839,Wheat,Urea,2
150,70,55,6.5,600.0,25.0,43.70776563386653,Maize,SSP,1
8,33,29,6.442393461,91.82271568,29.98080499,49.48613279,Mango,SSP,1
11,14,5,6.946354724,115.5683776,11.50322938,94.8933184,Orange,Urea,2
110,50,45,6.5,700.0,20.0,43.50817199731876,Wheat,Urea,2
42,61,22,7.418650668,70.23207557,26.27274407,62.28814857,Blackgram,Urea,2
150,90,140,7.0,1000.0,25.0,68.03691095686733,Sugarcane,MOP,3
110,50,45,7.0,900.0,20.0,66.56638291843034,Wheat,Urea,2
85,50,140,6.0,700.0,20.0,52.21574910456309,Grapes,Hydrated Lime,20
50,30,25,7.0,500.0,30.0,62.08690251393829,Jowar,Urea,2
135,70,60,7.5,1200.0,25.0,45.45088956613591,Sugarcane,MOP,3
145,90,145,6.0,900.0,20.0,51.80073515029454,Sugarcane,Urea,2
72,40,38,7.592490617,245.1511304,20.41447029,82.20802629,Rice,19:19:19 NPK,6
131,38,19,6.814341946,90.4547185,23.86814008,75.68339729,Cotton,Urea,2
82,24,33,6.809593554,120.6494434,26.53543168,67.09608099,Coffee,SSP,1
145,80,80,7.0,800.0,20.0,57.362721072234166,Sugarcane,Urea,2
40,50,75,6.0,1000.0,35.0,46.09677270392763,Ginger,Ammonium Sulphate,14
135,40,60,7.0,1000.0,35.0,42.74105930588054,Cotton,DAP,0
100,14,49,6.365956658,26.01909355,29.48882958,91.07574233,Muskmelon,Magnesium Sulphate,5
7,63,24,6.818681086,53.04669416,19.55750776,64.45268309,Lentil,Chilated Micronutrient,11
55,50,40,5.5,900.0,20.0,81.33314265857813,Turmeric,Urea,2
50,25,20,6.5,700.0,25.0,57.670501809160285,Masoor,DAP,0
91,55,15,6.376651091,78.96159541,18.09300227,72.61024172,Maize,Urea,2
80,50,40,6.5,1500.0,35.0,40.2277066595574,Rice,50:26:26 NPK,16
132,41,22,7.810865753,90.41694635,24.29144926,81.02453404,Cotton,Urea,2
45,60,70,6.0,1000.0,35.0,55.10791541414028,Ginger,Urea,2
117,82,45,5.614471478,105.4220251,25.29391516,79.29122198,Banana,19:19:19 NPK,6
120,65,55,6.0,600.0,30.0,61.85447449561156,Maize,Urea,2
40,25,25,6.5,700.0,30.0,50.71847752319725,Jowar,10:26:26 NPK,4
115,70,50,7.0,1000.0,35.0,46.288197251072035,Cotton,12:32:16 NPK,7
68,40,19,6.655426355,107.2361366,26.14384005,66.20569924,Maize,Urea,2
100,25,45,7.5,1000.0,30.0,56.407323686674545,Cotton,DAP,0
140,80,70,8.5,1100.0,35.0,21.233208261646425,Sugarcane,MOP,3
135,70,100,6.5,700.0,20.0,58.27103566706836,Sugarcane,MOP,3
100,75,40,6.5,600.0,20.0,47.8581578008391,Wheat,19:19:19 NPK,6
85,60,110,7.5,1200.0,30.0,45.71764184903455,Sugarcane,Urea,2
20,50,30,7.0,800.0,25.0,59.23734274236515,Groundnut,Chilated Micronutrient,11
50,35,40,6.0,600.0,35.0,34.44445384392667,Jowar,Urea,2
145,45,55,6.5,900.0,30.0,49.66860975088521,Cotton,DAP,0
105,50,55,7.5,900.0,20.0,60.922422089457775,Wheat,Urea,2
135,80,140,6.5,900.0,20.0,48.901623826168006,Sugarcane,Urea,2
40,140,195,6.294395676,71.63437433,14.97846952,80.49979873,Grapes,DAP,0
135,85,135,6.5,900.0,20.0,73.46462327266573,Sugarcane,MOP,3
125,70,150,6.5,1300.0,35.0,45.831154569589955,Sugarcane,DAP,0
110,70,65,8.0,500.0,20.0,75.30277863377968,Cotton,DAP,0
88,35,40,5.85393208,291.2986618,23.57943626,83.58760316,Rice,SSP,1
115,55,50,7.5,1000.0,25.0,81.33405788938897,Wheat,Urea,2
85,45,50,6.5,1000.0,25.0,59.20164925903511,Wheat,19:19:19 NPK,6
135,65,120,6.5,1300.0,25.0,52.73678835169869,Sugarcane,Urea,2
70,42,43,6.508342839,157.1215052,23.16814977,76.66724969,Jute,Urea,2
30,45,25,6.5,800.0,20.0,59.94827384043942,Gram,DAP,0
100,65,55,7.5,1000.0,25.0,71.90053726233211,Wheat,19:19:19 NPK,6
8,15,33,5.50158009,213.9011021,28.97318719,98.09861043,Coconut,Urea,2
100,60,55,6.0,800.0,20.0,75.01844869670717,Wheat,19:19:19 NPK,6
41,74,18,6.599147298,73.37686831,28.75751783,61.02701476,Blackgram,Urea,2
28,57,17,9.416003106,61.86633917,30.47757686,61.58245338,MothBeans,Chilated Micronutrient,11
110,65,40,6.5,800.0,15.0,73.8038350325138,Wheat,19:19:19 NPK,6
55,40,70,6.0,900.0,30.0,70.14594388339242,Ginger,DAP,0
80,55,125,7.0,700.0,20.0,57.591516199828476,Grapes,Ferrous Sulphate,8
118,12,47,6.010739645,28.94766949,27.96872279,92.17444796,Muskmelon,Magnesium Sulphate,5
125,60,85,7.0,800.0,30.0,67.42347946165604,Sugarcane,Urea,2
130,45,50,6.0,800.0,25.0,46.18300924638889,Cotton,Magnesium Sulphate,5
111,5,50,6.399891457,24.84266123,27.59350075,91.79742953,Muskmelon,Magnesium Sulphate,5
100,45,50,6.0,800.0,25.0,75.53145593925015,Cotton,Magnesium Sulphate,5
100,75,60,6.0,700.0,25.0,57.265880728259575,Wheat,Urea,2
115,60,50,7.5,900.0,15.0,80.43994944027853,Wheat,Urea,2
145,80,85,6.5,700.0,30.0,47.4398592039792,Sugarcane,MOP,3
101,92,45,5.758054257,98.00403016,28.22776705,80.6430384,Banana,19:19:19 NPK,6
18,12,8,6.206053072,119.3916718,12.59093977,91.81668769,Orange,Urea,2
140,65,145,7.5,1200.0,30.0,62.014602698260646,Sugarcane,DAP,0
40,30,15,6.5,700.0,25.0,80.01387278223574,Gram,18:46:00 NPK,13
55,40,25,7.0,600.0,35.0,49.78794608523764,Jowar,SSP,1
75,56,18,5.696205468,60.95197486,19.39851734,62.35750641,Maize,Urea,2
116,56,17,7.979090365,85.24963302,24.71252544,77.7293114,Cotton,Urea,2
60,38,17,6.474476516,76.41312437,18.41932981,64.23580251,Maize,Urea,2
100,40,75,6.5,1000.0,35.0,50.22765473228746,Cotton,DAP,0
135,80,135,6.5,900.0,30.0,60.733690883977786,Sugarcane,Urea,2
82,35,44,6.239011,169.8391177,26.96656378,78.21047693,Jute,Urea,2
45,40,65,6.5,1000.0,25.0,61.81350841513042,Ginger,Ammonium Sulphate,14
130,70,150,6.5,1300.0,35.0,27.203770616985693,Sugarcane,DAP,0
33,139,203,5.693287415,70.68098614,33.34214482,82.51034633,Grapes,Urea,2
105,65,70,7.5,500.0,15.0,82.06133044728877,Cotton,DAP,0
60,45,45,6.5,600.0,20.0,65.30841346943848,Wheat,19:19:19 NPK,6
60,30,25,6.0,400.0,20.0,55.237488338269934,Soybean,20:20:20 NPK,15
63,43,19,6.641906353,90.988051,18.51816776,55.53128131,Maize,Urea,2
140,55,55,7.5,900.0,30.0,58.551434231842634,Cotton,13:32:26 NPK,18
37,55,82,8.423873703,78.44910564,19.45591848,18.02235902,ChickPea,DAP,0
45,20,20,5.5,300.0,20.0,74.88111030940074,Tur,Urea,2
10,9,0,6.715267006425881,819.1890095280302,30.0,60.0,Millets,20-20,10
35,125,204,6.107741788,73.69529586,19.6491772,80.15215777,Grapes,Urea,2
25,35,20,6.0,500.0,25.0,67.56564468789517,Groundnut,SSP,1
21,23,0,6.715267006425881,819.1890095280302,26.0,52.0,Pulses,28-28,23
115,70,80,7.5,500.0,20.0,64.71302667799003,Cotton,12:32:16 NPK,7
20,50,40,7.0,600.0,25.0,62.371524162886786,Groundnut,Chilated Micronutrient,11
50,20,25,6.0,600.0,20.0,52.126698184379265,Masoor,DAP,0
60,45,55,7.5,900.0,30.0,62.40831483688964,Jowar,SSP,1
1,66,23,4.803564468,173.1686574,19.54317155,56.92831399,PigeonPeas,Chilated Micronutrient,11
80,60,50,7.5,900.0,30.0,63.73288913981073,Jowar,10:26:26 NPK,4
98,26,52,6.150090899,28.69113835,27.33897716,90.69759008,Muskmelon,Magnesium Sulphate,5
70,55,40,6.5,900.0,30.0,64.86815304519527,Jowar,SSP,1
23,24,0,6.715267006425881,819.1890095280302,27.0,53.0,Millets,28-28,23
60,30,30,7.5,600.0,30.0,59.936166060285004,Groundnut,SSP,1
73,57,41,5.824709117,272.2017204,21.44653958,84.94375962,Rice,19:19:19 NPK,6
3,28,33,5.755049971,94.42850522,30.33723921,48.88704844,Mango,SSP,1
25,60,40,6.0,700.0,25.0,69.73179754862815,Groundnut,Chilated Micronutrient,11
100,55,50,7.0,800.0,15.0,64.92523729763744,Wheat,Urea,2
20,8,12,7.260416405,117.9733424,25.2990432,94.96419851,Orange,MOP,3
120,65,145,7.0,1000.0,25.0,45.55018459573723,Sugarcane,DAP,0
120,25,45,7.5,1000.0,30.0,43.48797296558374,Cotton,DAP,0
95,60,50,7.5,1100.0,30.0,81.43632402998635,Rice,50:26:26 NPK,16
145,65,80,7.0,1100.0,20.0,66.72945403280175,Sugarcane,MOP,3
81,45,23,6.192360003,84.22969177,19.32666088,68.034493,Maize,Urea,2
55,40,65,6.5,1000.0,25.0,57.028751772266574,Ginger,Ammonium Sulphate,14
25,45,30,7.0,600.0,25.0,48.488320991510385,Groundnut,SSP,1
45,60,75,5.5,900.0,20.0,74.89467890426002,Ginger,Ammonium Sulphate,14
100,40,60,6.0,800.0,15.0,53.02492393290184,Wheat,19:19:19 NPK,6
104,17,46,6.190015912,43.08961827,25.7131428,80.22972777,Watermelon,Magnesium Sulphate,5
85,45,120,6.5,800.0,20.0,77.31646318534813,Grapes,10:10:10 NPK,9
120,70,100,6.5,700.0,20.0,54.225327115400134,Sugarcane,MOP,3
71,35,24,5.826426917,67.96704792,22.27373646,59.52193158,Maize,20:20:20 NPK,15
30,20,40,6.0,900.0,25.0,49.96525631793879,Rice,50:26:26 NPK,16
30,50,20,7.0,900.0,30.0,65.7608109987939,Groundnut,SSP,1
150,90,120,6.5,1000.0,25.0,56.73343948944457,Sugarcane,DAP,0
26,18,30,6.336234624,96.59816497,32.06097197,51.08494181,Mango,SSP,1
20,60,40,6.0,700.0,25.0,45.12038734498527,Groundnut,Chilated Micronutrient,11
120,80,60,8.5,1000.0,25.0,62.171469194309516,Sugarcane,DAP,0
115,55,40,6.5,1100.0,30.0,59.01827519519547,Rice,Urea,2
40,40,20,6.5,400.0,25.0,63.94179885837046,Jowar,Urea,2
85,55,55,7.0,700.0,25.0,63.32889245741918,Wheat,19:19:19 NPK,6
29,34,26,6.273953676,89.29147581,33.88004781,54.39416048,Mango,SSP,1
125,60,145,7.5,1500.0,25.0,60.25956133077636,Sugarcane,Urea,2
16,55,19,6.413543781,192.4372194,19.54314136,47.19188279,PigeonPeas,Chilated Micronutrient,11
75,45,40,6.5,500.0,15.0,57.52139325305144,Wheat,19:19:19 NPK,6
107,38,29,6.35118177,145.105065,26.65069302,57.56695719,Coffee,Urea,2
110,20,50,7.5,1000.0,25.0,65.00573736841119,Cotton,12:32:16 NPK,7
70,40,30,7.5,600.0,25.0,59.70350237154556,Urad,Urea,2
101,13,54,6.828982708,56.34144589,25.42900869,82.91481799,Watermelon,DAP,0
91,56,37,6.363472208,269.5039162,23.43191632,80.56887849,Rice,Urea,2
135,60,60,5.5,500.0,30.0,74.97626606997366,Maize,SSP,1
60,30,30,6.0,700.0,25.0,57.2473610313156,Jowar,10:26:26 NPK,4
58,51,47,6.757470637,197.402901,42.13473976,91.70445386,Papaya,Urea,2
30,10,10,6.0,600.0,25.0,75.28292784850316,Moong,Urea,2
125,75,55,7.0,600.0,20.0,49.70772556153523,Maize,MOP,3
95,60,135,6.0,700.0,20.0,68.10498986112738,Grapes,10:10:10 NPK,9
100,80,60,7.5,600.0,30.0,66.91507981471848,Cotton,DAP,0
20,55,30,6.0,800.0,30.0,56.894883748397916,Groundnut,Chilated Micronutrient,11
130,40,75,6.5,1000.0,35.0,59.00768636366275,Cotton,DAP,0
92,44,16,6.082973754,94.76189431,18.87751445,65.76816093,Maize,Urea,2
30,37,25,7.120032489,54.7960127,29.89129144,80.14487166,MungBean,SSP,1
145,50,55,6.5,900.0,30.0,81.36232494404516,Cotton,Magnesium Sulphate,5
145,80,45,7.5,500.0,30.0,74.17442082695655,Maize,Urea,2
90,40,55,7.5,1300.0,25.0,51.95353267124714,Rice,50:26:26 NPK,16
135,55,50,6.0,800.0,25.0,81.09162521253785,Cotton,DAP,0
110,25,55,6.0,700.0,30.0,79.81292975601812,Cotton,12:32:16 NPK,7
130,75,65,8.0,1000.0,30.0,70.37600926833336,Sugarcane,MOP,3
85,53,38,6.588017308,153.8990984,24.90075709,73.84186449,Jute,Urea,2
100,40,60,6.0,1200.0,35.0,37.87905319732762,Rice,Urea,2
30,40,20,6.0,600.0,25.0,55.14469121635789,Tur,Urea,2
13,9,0,6.715267006425881,819.1890095280302,30.0,60.0,Wheat,20-20,10
40,40,60,5.5,900.0,20.0,51.27790419293041,Ginger,Urea,2
65,55,55,7.5,600.0,30.0,62.82555640955185,Wheat,19:19:19 NPK,6
105,56,15,7.272316209,74.14169043,25.96779712,81.97904282,Cotton,Urea,2
115,40,55,7.5,1300.0,25.0,75.92291015210839,Rice,50:26:26 NPK,16
101,17,47,6.185053234,26.30820876,29.49401389,94.72981338,Muskmelon,12:32:16 NPK,7
95,40,55,7.5,1300.0,25.0,54.23250261846036,Rice,50:26:26 NPK,16
17,43,22,5.498340808,41.0550915,30.06142622,45.90067655,MothBeans,Chilated Micronutrient,11
104,47,18,7.633437412,90.75616738,23.9656349,76.97696717,Cotton,Urea,2
76,56,39,6.551130445,197.1220049,24.39459498,89.89106506,Jute,Urea,2
70,55,60,7.0,500.0,15.0,73.08141133151607,Wheat,19:19:19 NPK,6
135,70,60,6.5,500.0,20.0,50.79703855680192,Maize,Urea,2
150,70,120,7.0,1100.0,35.0,38.00431502694243,Sugarcane,Urea,2
8,31,7,6.715267006425881,819.1890095280302,35.0,67.0,Pulses,14-35-14,17
120,80,90,7.0,800.0,25.0,43.59124259707581,Sugarcane,DAP,0
95,50,125,7.0,700.0,25.0,48.47531792967725,Grapes,10:10:10 NPK,9
93,56,36,6.98435366,185.2773389,24.01497622,82.05687182,Rice,Urea,2
26,67,16,7.17620823,67.83345933,29.10713092,67.90577375,Blackgram,SSP,1
100,50,115,6.5,1300.0,35.0,23.359775040737837,Sugarcane,Urea,2
35,30,30,6.0,700.0,25.0,54.836449279726445,Urad,DAP,0
110,60,60,6.0,700.0,25.0,55.15814728347688,Wheat,19:19:19 NPK,6
120,55,70,7.0,900.0,30.0,48.36718876063971,Cotton,Magnesium Sulphate,5
85,21,47,6.186770318,24.69720481,29.87331077,90.60932469,Muskmelon,10:26:26 NPK,4
45,30,40,6.0,400.0,25.0,57.33811823502199,Jowar,SSP,1
115,45,50,7.0,800.0,15.0,78.53899498871591,Wheat,Urea,2
60,50,50,7.0,800.0,25.0,74.92217922111213,Jowar,10:26:26 NPK,4
25,35,25,6.5,900.0,25.0,65.22777079726745,Urad,Urea,2
20,30,27,4.74910393,95.89898581,27.81005614,51.59445462,Mango,SSP,1
